id,brand,model,year,price,mileage,fuel,location,color,color_group,source,url,crawl_date
199,Honda,Cr V,2017,535000000,90000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/126707970.htm,2026-01-09
200,Ford,Ranger,2017,535000000,100000,Dầu,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-ford-ranger-phu-tho/ban-tai-chat-luong-cao-kieu-dang-the-thao-aidxc23334783,2026-01-09
201,Honda,Cr V,2017,550000000,100000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130179943.htm,2026-01-09
202,Honda,Crv,2017,579000000,10000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-honda-crv-2.4-at---tg-2017-6269083,2026-01-09
203,Hyundai,Santa Fe,2017,615000000,120000,Dầu,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/xe-dep-chot-nhanh-aidxc23398742,2026-01-09
204,Toyota,Fortuner,2017,632000000,112000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130179740.htm,2026-01-09
205,Other,Other,2017,650000000,108350,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130180232.htm,2026-01-09
206,Mercedes-Benz,Glc,2017,789000000,70000,Xăng,Hà Nội,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-ha-noi/4matic-2017-chay-7-van-sieu-dep-aidxc23387211,2026-01-09
207,Mercedes-Benz,Glc,2017,899000000,12000,Xăng,Hà Nội,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/-aidxc23399953,2026-01-09
208,Toyota,Land Cruiser,2017,1350000000,100000,Xăng,Hải Dương,Trắng,Trắng,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hai-duong/noi-that-rong-rai-trang-bi-full-option-aidxc23364023,2026-01-09
209,Porsche,Macan,2017,1420000000,50000,Xăng,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/1-chu-xe-nha-toan-trum-men-it-su-dung-con-rat-moi-bao-hiem-2c-ngay-chu-dung-ten-aidxc23356102,2026-01-09
210,Chevrolet,Aveo,2016,168000000,62000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129765528.htm,2026-01-09
211,Kia,Morning,2016,169000000,200000,Xăng,Đồng Nai,Đỏ,Đỏ,chotot,https://www.chotot.com/130179913.htm,2026-01-09
212,Kia,Morning,2016,190000000,90000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-kia-morning-van-1.0-at-2016-6570705,2026-01-09
213,Kia,Morning,2016,222000000,52000,Xăng,Bình Dương,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-kia-morning-si-at-2016-6402954,2026-01-09
214,Kia,Morning,2016,240000000,100000,Xăng,Khác,Nâu,Nâu,bonbanh,https://bonbanh.com/xe-kia-morning-si-at-2016-6448068,2026-01-09
215,Other,Other,2016,295000000,120000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/126896038.htm,2026-01-09
216,Other,Other,2016,345000000,195000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129425439.htm,2026-01-09
217,Mazda,6,2016,395000000,110000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/130111189.htm,2026-01-09
218,Kia,Rondo,2016,399000000,110000,Dầu,Hải Dương,Đỏ,Đỏ,otocomvn,https://oto.com.vn/mua-ban-xe-kia-rondo-hai-duong/ho-tro-tra-gop-lai-suat-tot-aidxc23363918,2026-01-09
219,Hyundai,Santa Fe,2016,555000000,102000,Xăng,Hải Dương,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hai-duong/chiec-xe-7-cho-phu-hop-moi-gia-dinh-chu-giu-gin-aidxc23363869,2026-01-09
220,Mercedes-Benz,C Class,2016,618000000,0,Điện,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2016-6521498,2026-01-09
221,Toyota,Camry,2016,625000000,0,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-camry-2.5q-2016-6584274,2026-01-09
222,Lexus,Es,2016,1199000000,120000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-lexus-es-250-2016-6525558,2026-01-09
223,Mercedes-Benz,Gls,2016,1525000000,99000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mercedes_benz-gls-400-4matic-2016-6457667,2026-01-09
224,Porsche,Macan,2016,1550000000,96000,Xăng,Hà Nội,Nâu,Nâu,bonbanh,https://bonbanh.com/xe-porsche-macan-2.0-2016-6601469,2026-01-09
225,Lexus,Gx,2016,2300000000,68000,Xăng,Tp.Hcm,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-lexus-gx-460-2016-6601997,2026-01-09
226,Lexus,Lx,2016,4420000000,67000,Xăng,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/nhap-my-cuc-hiem-doi-nay-moi-khong-doi-thu-moi-nhu-2020-fulloption-nha-toan-trum-men-aidxc23352444,2026-01-09
227,Kia,Carens,2015,220000000,120000,Xăng,Hải Dương,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-kia-carens-hai-duong/2015-mt-20-12v-aidxc23364196,2026-01-09
228,Toyota,Innova,2015,262000000,130000,Xăng,Hưng Yên,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-innova-hung-yen/xe-tu-nhan-ho-so-cam-tay-xe-dep-khong-loi-may-so-keo-chi-zin-noi-ngoai-that-dep-aidxc23398813,2026-01-09
229,Chevrolet,Captiva,2015,365000000,86500,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130179779.htm,2026-01-09
230,Kia,Sedona,2015,458000000,96379,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130180536.htm,2026-01-09
231,Land Rover,Landrover,2015,1480000000,100000,Điện,Hà Nội,Đen,Đen,chotot,https://www.chotot.com/130180051.htm,2026-01-09
232,Other,Other,2014,286000000,1000,Điện,Đồng Nai,Đen,Đen,chotot,https://www.chotot.com/130103493.htm,2026-01-09
233,Ford,Transit,2014,320000000,150000,Dầu,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-ford-transit-vinh-phuc/xem-xe-tai-gia-tot-sang-ten-ngay-aidxc23380818,2026-01-09
234,Mercedes-Benz,E250,2014,428000000,140000,Xăng,Hải Dương,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mercedes-benz-e250-hai-duong/xe-cuc-dep-day-du-ho-so-sang-ten-aidxc23400098,2026-01-09
235,Mercedes-Benz,Glk,2014,635000000,100000,Dầu,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/124499854.htm,2026-01-09
236,Land Rover,Landrover,2014,2489000000,75000,Xăng,Hà Nội,Đen,Đen,bonbanh,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-5.0-2014-6579861,2026-01-09
237,Bentley,Mulsanne,2014,7900000000,53000,Xăng,Hà Nội,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/68-v8-san-xuat-2014-chay-hon-5-van-km-nhu-moi-aidxc23288224,2026-01-09
238,Rolls-Royce,Wraith,2014,9500000000,30000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-rolls_royce-wraith-6.6-v12-2014-6580434,2026-01-09
239,Kia,Morning,2013,119000000,0,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-kia-morning-ex-2013-6552380,2026-01-09
240,Hyundai,Avante,2012,200000000,130000,Xăng,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-avante-phu-tho/sedan-5-cho-gia-re-may-so-ngon-than-vo-chac-chan-aidxc23017693,2026-01-09
241,Mazda,2,2012,260000000,0,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mazda-2-1.5-at-2012-6356278,2026-01-09
242,Toyota,Hiace,2012,295000000,10000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129875742.htm,2026-01-09
243,Toyota,Camry,2012,320000000,15000,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130179556.htm,2026-01-09
244,Hyundai,Accent,2011,235000000,116000,Xăng,Bình Dương,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-accent-binh-duong/xe-gia-dinh-su-dung-ky-chat-luong-con-tot-aidxc23399863,2026-01-09
245,Mercedes-Benz,C250,2011,269000000,166000,Xăng,Hải Dương,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mercedes-benz-c-250-hai-duong/xe-dep-gia-tot-lien-he-em-aidxc23400050,2026-01-09
246,Toyota,Corolla Altis,2011,290000000,100000,Xăng,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-vinh-phuc/du-ho-so-sang-ten-gia-tot-tai-aidxc23380361,2026-01-09
247,Bmw,730Li,2011,490000000,80000,Xăng,Hà Nội,Đen,Đen,otocomvn,https://oto.com.vn/mua-ban-xe-bmw-730li-ha-noi/730-sx2011-den-noi-that-kem-chay-hon-8v-km-chay-cuc-suong-aidxc23202880,2026-01-09
248,Suzuki,Blind Van,2010,88000000,80000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-suzuki-blind-van-ha-noi/gia-tot-xem-xe-tai-aidxc23376649,2026-01-09
249,Toyota,Yaris,2010,228000000,90000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-yaris-1.3-at-2010-6604965,2026-01-09
250,Vinfast,Ecvan,2010,267000000,0,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/125021638.htm,2026-01-09
251,Hyundai,Starex,2010,280000000,185000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130179772.htm,2026-01-09
252,Toyota,Fortuner,2010,289000000,160000,Xăng,Hải Dương,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hai-duong/xe-cuc-dep-ban-2-cau-lien-he-em-xem-xe-aidxc23398497,2026-01-09
253,Honda,Cr V,2010,290000000,130000,Xăng,Khác,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-honda-cr-v-phu-tho/chat-xe-lanh-ben-it-hong-vat-than-vo-chac-nich-aidxc22842557,2026-01-09
254,Other,Other,2010,300000000,12345,Xăng,Đà Nẵng,Đỏ,Đỏ,chotot,https://www.chotot.com/115107978.htm,2026-01-09
255,Mercedes-Benz,E Class,2010,305000000,0,Xăng,Hải Phòng,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mercedes_benz-e_class-e300-2010-6572479,2026-01-09
256,Toyota,Corolla Altis,2010,308000000,118000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/xe-dep-tai-phu-tho-thuong-luong-gia-tot-aidxc23385136,2026-01-09
257,Other,Other,2010,330000000,12345,Điện,Đà Nẵng,Đỏ,Đỏ,chotot,https://www.chotot.com/115108108.htm,2026-01-09
258,Ford,Focus,2010,359000000,8,Điện,Khác,Đỏ,Đỏ,chotot,https://www.chotot.com/129848109.htm,2026-01-09
259,Other,Other,2010,365000000,5000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-smart-fortwo-ha-noi/phien-ban-10-at-manh-me-84hp-aidxc23380559,2026-01-09
260,Mitsubishi,Xpander Cross,2010,497000000,60654,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129564094.htm,2026-01-09
261,Toyota,Previa,2010,580000000,90000,Điện,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-previa-hcm/hang-nhap-suu-tam-rat-hiem-sx-den-2020-khong-con-sx-nua-xe-nha-trum-men-con-rat-moi-aidxc23392946,2026-01-09
262,Honda,Hrv,2010,699000000,0,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/128781738.htm,2026-01-09
263,Toyota,Sienna,2010,779000000,0,Xăng,Hải Phòng,Cam,Khác,bonbanh,https://bonbanh.com/xe-toyota-sienna-le-3.5-2010-6477776,2026-01-09
264,Other,Other,2010,799000000,100,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130179942.htm,2026-01-09
265,Rolls-Royce,Ghost,2010,3900000000,70000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-rolls-royce-ghost-ha-noi/66-v12-sieu-dep-aidxc23349586,2026-01-09
266,Chevrolet,Vivant,2009,85000000,150000,Điện,Khác,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-chevrolet-vivant-phu-tho/1-chu-tu-dau-chat-xe-lanh-ben-may-so-ngon-than-vo-chac-chan-aidxc22796733,2026-01-09
267,Ford,Focus,2009,90000000,150000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-ford-focus-ha-noi/ban-xe-oto-sedan-gia-dinh-5-cho-hieu-may-xang-18-so-san-tiet-kiem-nhien-lieu-aidxc23399297,2026-01-09
268,Kia,Carens,2009,185000000,100,Điện,Hải Phòng,Trắng,Trắng,chotot,https://www.chotot.com/129863020.htm,2026-01-09
269,Mazda,3,2009,195000000,0,Xăng,Hà Nội,Đen,Đen,bonbanh,https://bonbanh.com/xe-mazda-3-2.0-at-2009-6475492,2026-01-09
270,Honda,Civic,2009,198000000,0,Điện,Hải Phòng,Đỏ,Đỏ,chotot,https://www.chotot.com/130176008.htm,2026-01-09
271,Hyundai,I30,2009,210000000,120000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-i30-ha-noi/xe-rat-dep-nhieu-do-choi-aidxc23349277,2026-01-09
272,Hyundai,I30,2009,215000000,140000,Điện,Đà Nẵng,Đỏ,Đỏ,chotot,https://www.chotot.com/130072698.htm,2026-01-09
273,Nissan,Teana,2009,235000000,133000,Dầu,Khác,Đen,Đen,bonbanh,https://bonbanh.com/xe-nissan-teana-2.5-at-250xv-2009-6614535,2026-01-09
274,Ford,Ranger,2009,245000000,12345,Dầu,Đồng Nai,Đỏ,Đỏ,chotot,https://www.chotot.com/130179067.htm,2026-01-09
275,Nissan,Teana,2009,280000000,0,Xăng,Tp.Hcm,Đen,Đen,bonbanh,https://bonbanh.com/xe-nissan-teana-2.0-at-2009-6373170,2026-01-09
276,Mercedes-Benz,Glk,2009,339000000,90000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129969298.htm,2026-01-09
277,Hyundai,Santa Fe,2009,365000000,200000,Dầu,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-phu-tho/7-cho-may-dau-nhap-khau-nguyen-chiec-aidxc23342543,2026-01-09
278,Toyota,Venza,2009,395000000,0,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-venza-2.7-2009-6555863,2026-01-09
279,Toyota,Venza,2009,395000000,113000,Xăng,Đồng Nai,Đồng,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-venza-dong-nai/xe-ca-nhan-it-di-1-nam-nam-nay-can-ban-xe-dep-noi-ngoai-that-cung-cap-nhu-xe-moi-aidxc23399391,2026-01-09
280,Chevrolet,Captiva,2008,135000000,108888,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129117181.htm,2026-01-09
281,Ford,Transit,2008,190000000,500000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130179355.htm,2026-01-09
282,Other,Other,2008,255000000,131,Xăng,Bà Rịa - Vũng Tàu,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-acura-mdx-ba-ria-vung-tau/chinh-chu-len-doi-xe-moi-nen-du-xe-2008-tam-huyet-mot-thoi-0933018037-xe-o-vung-tau-aidxc23393911,2026-01-09
283,Hyundai,Grand,2008,275000000,12000,Dầu,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-grand-starex-ha-noi/ban-starextai-van-5-cho-doi-2008-so-tu-dong-may-dau-aidxc23395276,2026-01-09
284,Other,Other,2008,395000000,71000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-acura-mdx-sh-awd-2008-6592980,2026-01-09
285,Mitsubishi,Pajero,2007,138000000,100000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129745741.htm,2026-01-09
286,Lexus,Gx,2007,650000000,160000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-lexus-gx-470-ha-noi/xe-dep-chinh-chu-di-giu-gin-nhap-nhat-aidxc23399896,2026-01-09
287,Other,Other,2007,2950000000,65000,Xăng,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hummer-h2-hcm/dk-moi-2010-zin-1oo-aidxc23396134,2026-01-09
288,Ford,Ranger,2006,165000000,189000,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129935703.htm,2026-01-09
289,Ford,Laser,2005,85000000,210000,Xăng,Khác,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-ford-laser-phu-tho/chat-xe-lanh-ben-it-hong-vat-than-vo-chac-nich-aidxc22765272,2026-01-09
290,Ford,Laser,2005,120000000,150000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/122743093.htm,2026-01-09
291,Toyota,Corolla Altis,2004,135000000,230000,Xăng,Khác,Be,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-phu-tho/may-so-ngon-dong-co-lanh-ben-it-hong-vat-aid1xc22746470,2026-01-09
292,Toyota,Hiace,2002,58000000,130000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-hiace-ha-noi/gia-dinh-ban-aidxc23400007,2026-01-09
293,Toyota,Corolla Altis,2002,125000000,105000,Xăng,Khác,Trắng,Trắng,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-phu-tho/may-so-ngon-xe-di-lanh-ben-trang-bi-noi-that-day-du-man-android-aid1xc22751923,2026-01-09
294,Toyota,Cressida,1996,60000000,50000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130180488.htm,2026-01-09
